txn_id,customer_id,amount,txn_date,txn_type
55158,10344,141.14,2024-04-17,debit
55159,10153,5.19,2026-02-24,credit
55160,10237,517.38,2025-12-25,debit
55161,10311,381.89,2025-11-06,debit
55162,10302,148.58,2024-08-07,credit
55163,10032,52.0,2025-02-07,credit
55164,10055,25.94,2024-05-30,debit
55165,10352,90.32,2026-02-05,credit
55166,10389,58.99,2025-06-14,credit
55167,10036,141.32,2024-10-25,debit
55168,10110,678.7,2025-02-28,debit
55169,10490,171.11,2025-09-26,debit
55170,10177,441.33,2025-04-13,debit
55171,10362,210.47,2024-07-09,credit
55172,10314,128.97,2024-06-20,debit
55173,10295,385.66,2025-01-18,debit
55174,10336,127.49,2025-08-21,credit
55175,10097,405.94,2025-12-30,debit
55176,10369,68.94,2025-09-25,credit
55177,10213,27.58,2025-11-27,credit
55178,10317,386.64,2025-05-02,credit
55179,10137,177.06,2024-11-27,credit
55180,10006,439.81,2024-12-11,debit
55181,10499,555.57,2025-06-22,debit
55182,10109,11.02,2024-06-12,debit
55183,10035,139.02,2025-01-31,debit
55184,10039,93.99,2025-03-06,debit
55185,10150,196.62,2025-04-05,debit
55186,10425,315.58,2026-02-13,credit
55187,10118,65.86,2025-10-18,credit
55188,10261,162.75,2024-07-19,debit
55189,10426,246.7,2024-10-05,debit
55190,10087,28.87,2026-02-24,debit
55191,10465,336.47,2024-10-16,credit
55192,10076,186.34,2026-02-15,debit
55193,10471,597.3,2024-05-02,debit
55194,10464,82.96,2026-02-27,debit
55195,10451,22.89,2024-08-05,debit
55196,10414,141.25,2025-11-04,credit
55197,10313,17.94,2025-03-15,debit
55198,10383,698.18,2025-04-12,debit
55199,10214,7.89,2025-03-29,credit
55200,10457,280.08,2024-05-12,credit
55201,10285,148.93,2025-02-01,credit
55202,10239,91.97,2025-03-26,debit
55203,10165,13.62,2025-05-04,debit
55204,10087,194.66,2024-12-29,debit
55205,10141,176.0,2025-06-05,debit
55206,10160,65.95,2024-08-17,debit
55207,10046,482.08,2024-03-21,debit
55208,10372,72.51,2025-05-11,debit
55209,10495,119.47,2025-05-25,credit
55210,10112,156.95,2024-03-25,debit
55211,10407,21.12,2026-01-26,credit
55212,10045,538.13,2025-03-28,debit
55213,10401,93.85,2025-03-22,debit
55214,10247,16.85,2025-08-27,debit
55215,10104,97.97,2024-09-24,credit
55216,10085,183.36,2025-12-02,debit
55217,10450,144.17,2024-10-21,credit
55218,10485,237.19,2024-10-01,debit
55219,10134,11.42,2024-06-14,credit
55220,10108,66.97,2024-08-29,debit
55221,10018,342.11,2025-04-13,credit
55222,10094,16.65,2024-10-18,debit
55223,10150,386.88,2025-06-29,credit
55224,10246,19.28,2026-02-05,debit
55225,10289,359.7,2024-10-08,debit
55226,10414,89.5,2024-06-24,credit
55227,10209,189.46,2025-12-17,debit
55228,10126,33.18,2024-04-25,debit
55229,10235,13.69,2026-03-05,credit
55230,10416,48.65,2026-03-12,debit
55231,10426,27.36,2024-08-19,debit
55232,10499,74.91,2024-06-11,debit
55233,10462,144.47,2025-07-06,credit
55234,10122,177.72,2025-06-24,debit
55235,10138,312.0,2026-02-27,debit
55236,10495,213.56,2024-11-11,credit
55237,10115,187.69,2026-02-08,credit
55238,10420,106.13,2025-12-25,credit
55239,10162,128.42,2024-09-28,credit
55240,10201,107.06,2024-06-24,debit
55241,10234,369.24,2026-01-04,debit
55242,10028,52.27,2024-10-20,debit
55243,10011,1.15,2026-03-09,credit
55244,10206,210.72,2025-06-19,credit
55245,10167,45.25,2024-03-26,credit
55246,10247,441.66,2024-12-03,debit
55247,10047,391.86,2025-09-03,debit
55248,10246,15.97,2024-10-09,debit
55249,10127,22.5,2024-09-22,debit
55250,10147,136.71,2024-03-30,credit
55251,10118,187.92,2025-07-12,debit
55252,10399,64.29,2025-12-13,debit
55253,10382,252.32,2026-02-03,credit
55254,10412,180.73,2025-05-19,debit
55255,10152,78.56,2025-08-29,debit
55256,10072,5.14,2025-08-04,debit
55257,10363,277.38,2026-02-08,credit
55258,10137,48.35,2024-09-23,credit
55259,10175,359.73,2025-06-19,debit
55260,10289,109.05,2025-06-03,debit
55261,10446,172.11,2024-08-16,debit
55262,10481,412.63,2025-02-05,debit
55263,10019,398.47,2024-11-11,debit
55264,10195,92.89,2024-08-15,debit
55265,10330,46.86,2025-06-22,debit
55266,10424,298.46,2025-12-06,credit
55267,10175,113.51,2025-01-02,debit
55268,10490,42.65,2025-02-08,debit
55269,10449,469.57,2025-09-03,debit
55270,10413,44.16,2025-01-30,debit
55271,10434,5.23,2024-07-05,debit
55272,10354,4.1,2025-03-04,debit
55273,10499,194.74,2025-03-16,credit
55274,10141,216.75,2025-02-17,credit
55275,10246,74.51,2025-11-05,credit
55276,10385,77.14,2024-07-25,debit
55277,10418,82.95,2025-05-09,credit
55278,10093,227.99,2026-02-06,debit
55279,10432,11.98,2024-07-28,credit
55280,10239,529.34,2024-10-11,debit
55281,10205,50.34,2024-10-31,debit
55282,10048,1605.24,2025-12-26,debit
55283,10433,37.63,2025-11-06,credit
55284,10245,295.28,2025-08-03,credit
55285,10320,50.57,2024-08-03,credit
55286,10317,16.86,2024-07-01,debit
55287,10413,415.78,2025-01-24,debit
55288,10295,391.45,2025-02-14,credit
55289,10128,103.36,2025-07-03,debit
55290,10344,242.4,2025-01-07,credit
55291,10282,162.87,2025-08-30,debit
55292,10017,383.4,2024-06-27,debit
55293,10071,75.68,2025-09-18,credit
55294,10269,148.33,2024-03-27,debit
55295,10325,132.86,2024-05-30,credit
55296,10282,87.36,2024-12-24,debit
55297,10305,444.12,2024-06-07,credit
55298,10451,36.28,2024-03-28,debit
55299,10007,32.39,2025-11-16,credit
55300,10314,172.03,2026-01-31,debit
55301,10305,214.29,2024-06-23,debit
55302,10103,43.29,2025-10-02,debit
55303,10309,99.09,2024-09-30,credit
55304,10193,585.85,2026-02-03,debit
55305,10241,56.64,2025-05-31,debit
55306,10062,220.74,2025-10-19,credit
55307,10017,269.53,2024-03-25,debit
55308,10171,118.89,2025-10-18,debit
55309,10025,554.6,2025-04-19,debit
55310,10251,266.86,2025-11-07,credit
55311,10253,122.47,2025-12-02,debit
55312,10387,168.49,2024-05-20,debit
55313,10207,235.93,2024-06-28,credit
55314,10029,179.39,2025-09-25,credit
55315,10117,421.89,2025-12-31,debit
55316,10491,88.29,2025-11-05,credit
55317,10416,71.3,2024-10-29,credit
55318,10282,48.12,2025-03-04,debit
55319,10380,7.7,2024-09-13,credit
55320,10144,8.79,2025-04-20,debit
55321,10025,408.13,2024-09-30,debit
55322,10310,226.89,2025-04-20,debit
55323,10156,216.08,2024-04-03,debit
55324,10073,190.72,2024-04-20,debit
55325,10120,378.39,2025-04-21,credit
55326,10312,130.89,2024-06-01,debit
55327,10321,408.68,2025-12-26,debit
55328,10093,89.08,2025-01-16,debit
55329,10086,522.66,2024-03-19,credit
55330,10336,239.9,2024-08-29,debit
55331,10425,59.46,2024-08-31,debit
55332,10499,166.06,2024-12-25,debit
55333,10364,152.3,2024-12-02,credit
55334,10435,29.68,2024-10-14,debit
55335,10118,178.93,2026-01-21,credit
55336,10233,75.6,2025-08-01,debit
55337,10199,10.75,2025-08-03,debit
55338,10206,593.84,2025-08-23,debit
55339,10413,205.16,2026-01-07,credit
55340,10339,418.98,2025-03-13,debit
55341,10147,225.44,2026-03-13,debit
55342,10450,88.32,2024-08-30,debit
55343,10425,143.77,2026-02-16,debit
55344,10429,225.25,2024-10-11,debit
55345,10271,645.04,2024-05-13,credit
55346,10387,58.52,2024-11-17,debit
55347,10139,415.85,2024-12-07,debit
55348,10181,515.61,2026-01-23,debit
55349,10430,221.98,2024-05-19,debit
55350,10030,535.5,2024-04-19,debit
55351,10057,101.46,2024-07-07,debit
55352,10232,611.59,2025-01-26,credit
55353,10146,242.66,2024-11-18,debit
55354,10435,8.58,2024-07-29,credit
55355,10384,474.76,2025-01-23,debit
55356,10048,132.51,2025-12-31,debit
55357,10194,123.36,2025-08-03,credit
55358,10224,167.16,2025-06-18,credit
55359,10136,32.36,2024-10-14,debit
55360,10022,126.66,2025-12-18,debit
55361,10006,355.72,2024-10-03,debit
55362,10204,3.12,2025-03-18,debit
55363,10239,63.74,2024-12-13,debit
55364,10185,0.49,2024-09-29,credit
55365,10360,107.47,2026-01-11,debit
55366,10292,260.62,2025-10-23,debit
55367,10335,320.66,2025-10-16,debit
55368,10220,580.78,2025-12-08,debit
55369,10116,187.56,2026-03-03,debit
55370,10313,58.77,2025-10-08,debit
55371,10049,515.79,2024-07-04,credit
55372,10173,298.61,2024-07-05,debit
55373,10082,170.86,2025-02-08,credit
55374,10322,237.91,2025-10-22,debit
55375,10333,516.24,2026-03-02,credit
55376,10045,249.23,2025-11-04,credit
55377,10335,91.89,2024-06-09,credit
55378,10020,249.67,2025-01-25,credit
55379,10448,8.22,2025-09-01,debit
55380,10221,97.69,2024-07-02,credit
55381,10123,104.28,2024-11-10,credit
55382,10234,36.51,2024-06-20,debit
55383,10221,4.67,2025-10-01,debit
55384,10323,28.63,2024-12-01,debit
55385,10339,212.62,2025-03-15,debit
55386,10003,324.19,2025-03-05,debit
55387,10182,887.99,2026-02-28,debit
55388,10206,85.04,2025-06-01,debit
55389,10320,182.95,2025-06-27,credit
55390,10040,553.38,2024-06-28,debit
55391,10059,36.55,2026-02-07,credit
55392,10439,252.92,2026-01-21,debit
55393,10062,281.28,2024-12-24,debit
55394,10132,18.64,2025-04-24,debit
55395,10060,395.02,2025-04-16,debit
55396,10372,335.44,2025-03-14,debit
55397,10331,6.79,2025-04-14,debit
55398,10122,19.1,2024-09-03,debit
55399,10479,10.07,2024-05-19,debit
55400,10107,81.52,2025-08-23,debit
55401,10096,142.38,2025-04-08,debit
55402,10347,152.01,2025-10-07,debit
55403,10414,62.3,2025-11-02,debit
55404,10235,485.17,2024-08-26,debit
55405,10386,91.86,2024-05-21,debit
55406,10062,9.32,2024-12-08,debit
55407,10256,71.4,2024-08-14,debit
55408,10049,151.48,2025-11-30,debit
55409,10393,104.92,2024-12-08,debit
55410,10348,64.0,2025-02-28,debit
55411,10159,28.16,2024-06-24,debit
55412,10124,342.03,2024-06-07,debit
55413,10482,1111.69,2026-01-14,credit
55414,10317,79.96,2024-12-07,credit
55415,10207,96.13,2025-11-29,debit
55416,10048,192.49,2025-10-09,credit
55417,10409,253.48,2024-06-28,debit
55418,10420,99.53,2025-02-18,debit
55419,10136,470.63,2025-11-19,credit
55420,10201,164.2,2025-04-26,credit
55421,10250,119.71,2026-01-28,debit
55422,10314,208.07,2025-01-20,debit
55423,10357,610.69,2024-08-20,debit
55424,10368,316.51,2024-08-30,debit
55425,10429,8.17,2025-09-16,debit
55426,10318,80.79,2024-06-12,debit
55427,10295,127.18,2025-08-09,credit
55428,10480,75.53,2024-07-01,debit
55429,10314,240.92,2025-09-05,credit
55430,10500,350.05,2025-08-09,debit
55431,10209,262.87,2025-01-23,debit
55432,10355,908.13,2024-04-27,debit
55433,10485,63.64,2024-06-04,debit
55434,10211,415.87,2025-05-18,debit
55435,10192,291.02,2025-03-02,debit
55436,10044,89.94,2025-05-27,debit
55437,10029,264.95,2024-07-12,debit
55438,10059,21.98,2024-07-04,debit
55439,10071,311.5,2024-06-30,debit
55440,10092,152.0,2024-09-14,debit
55441,10265,69.14,2024-03-28,debit
55442,10383,213.29,2025-11-16,debit
55443,10220,205.23,2025-01-17,credit
55444,10390,47.01,2025-09-29,debit
55445,10413,6.17,2025-02-25,debit
55446,10442,113.7,2024-06-29,debit
55447,10401,168.57,2025-04-08,debit
55448,10400,418.47,2026-02-10,debit
55449,10215,526.82,2025-02-25,debit
55450,10479,150.5,2025-08-29,credit
55451,10387,280.33,2025-02-06,debit
55452,10277,115.72,2025-07-03,debit
55453,10064,274.15,2024-03-28,debit
55454,10346,45.83,2024-06-08,debit
55455,10292,92.75,2024-05-01,debit
55456,10490,201.15,2025-07-01,credit
55457,10485,3.66,2025-06-03,credit
55458,10245,256.36,2024-07-23,credit
55459,10470,361.01,2024-07-14,debit
55460,10062,101.88,2025-01-02,credit
55461,10426,118.82,2025-01-22,debit
55462,10332,381.14,2026-02-10,credit
55463,10170,298.91,2025-02-14,credit
55464,10445,67.98,2025-08-21,debit
55465,10269,78.31,2024-09-23,debit
55466,10267,227.19,2025-05-11,debit
55467,10054,165.66,2024-10-28,credit
55468,10016,35.4,2024-09-01,debit
55469,10008,74.19,2026-01-28,credit
55470,10104,460.48,2024-10-03,debit
55471,10059,233.06,2024-05-25,debit
55472,10313,853.37,2024-12-19,debit
55473,10040,291.35,2026-02-12,credit
55474,10237,569.37,2025-09-13,debit
55475,10443,48.72,2025-01-05,debit
55476,10386,295.23,2024-04-28,debit
55477,10094,4.08,2024-12-30,debit
55478,10222,222.19,2025-11-10,debit
55479,10204,126.7,2026-03-02,debit
55480,10138,85.16,2025-06-04,credit
55481,10300,396.69,2024-05-14,credit
55482,10395,385.2,2025-08-07,debit
55483,10207,4.51,2025-03-02,credit
55484,10336,188.07,2025-07-09,credit
55485,10081,91.72,2025-01-09,debit
55486,10218,107.45,2024-12-22,debit
55487,10002,356.81,2024-04-27,debit
55488,10178,74.17,2024-12-15,debit
55489,10396,573.11,2025-01-23,debit
55490,10371,39.6,2024-10-02,credit
55491,10346,217.37,2024-06-03,credit
55492,10279,223.01,2024-12-09,debit
55493,10146,58.12,2025-10-09,debit
55494,10318,78.53,2024-11-19,debit
55495,10224,360.12,2024-09-10,credit
55496,10369,286.93,2024-07-15,debit
55497,10384,79.83,2024-06-04,debit
55498,10062,152.7,2024-08-20,debit
55499,10294,12.73,2024-03-27,debit
55500,10239,46.83,2026-01-12,debit
55501,10195,133.04,2024-08-03,credit
55502,10166,17.98,2024-08-13,debit
55503,10451,370.73,2026-01-27,credit
55504,10222,253.17,2024-09-10,debit
55505,10061,575.18,2024-05-20,debit
55506,10129,236.49,2025-05-09,debit
55507,10478,564.02,2024-04-20,credit
55508,10173,161.72,2026-03-10,credit
55509,10480,183.37,2025-03-07,debit
55510,10156,754.2,2024-04-23,credit
55511,10405,205.52,2024-05-26,debit
55512,10378,6.25,2024-10-30,debit
55513,10110,257.33,2026-03-05,debit
55514,10269,471.76,2025-09-19,credit
55515,10411,317.52,2026-02-17,debit
55516,10356,175.33,2025-03-19,debit
55517,10391,222.52,2024-11-03,debit
55518,10278,924.91,2024-12-29,debit
55519,10074,19.01,2024-12-04,debit
55520,10487,220.07,2024-06-21,debit
55521,10437,66.65,2025-07-25,debit
55522,10463,204.38,2024-11-16,credit
55523,10207,187.11,2026-01-03,debit
55524,10388,33.32,2025-03-22,debit
55525,10480,46.32,2025-03-21,debit
55526,10279,194.38,2025-10-06,debit
55527,10375,27.45,2024-04-05,credit
55528,10326,61.63,2025-10-21,debit
55529,10472,360.66,2025-03-02,credit
55530,10340,79.23,2025-12-14,credit
55531,10357,133.91,2024-04-15,credit
55532,10340,566.52,2024-07-14,debit
55533,10204,51.53,2025-07-30,debit
55534,10161,98.74,2024-05-15,debit
55535,10028,186.51,2025-06-19,credit
55536,10392,281.58,2026-02-13,debit
55537,10257,463.85,2024-09-04,debit
55538,10165,494.14,2024-08-23,debit
55539,10063,299.79,2025-07-30,debit
55540,10022,51.84,2024-06-29,credit
55541,10070,5.02,2025-08-26,debit
55542,10381,96.83,2026-03-15,debit
55543,10405,30.53,2025-03-20,debit
55544,10096,247.84,2026-03-14,debit
55545,10163,216.43,2025-06-06,credit
55546,10079,8.99,2025-04-05,credit
55547,10005,362.3,2025-10-01,debit
55548,10316,57.2,2025-02-09,debit
55549,10120,113.21,2024-06-22,debit
55550,10302,220.48,2024-10-17,credit
55551,10178,112.22,2025-06-17,credit
55552,10176,116.42,2026-02-04,credit
55553,10390,13.58,2024-04-17,debit
55554,10217,102.65,2025-08-22,credit
55555,10056,289.5,2025-07-31,credit
55556,10366,493.44,2024-09-09,debit
55557,10187,106.72,2026-03-17,debit
55558,10232,110.19,2025-06-05,credit
55559,10255,242.55,2026-02-17,debit
55560,10413,572.14,2025-05-07,debit
55561,10455,62.14,2026-03-15,debit
55562,10104,116.02,2024-05-29,debit
55563,10077,317.9,2024-03-29,debit
55564,10230,188.16,2025-09-30,debit
55565,10402,23.44,2024-10-31,credit
55566,10258,197.63,2025-12-13,credit
55567,10264,41.34,2025-10-22,credit
55568,10331,142.76,2026-01-02,debit
55569,10481,150.62,2025-03-18,debit
55570,10182,417.82,2025-02-14,debit
55571,10381,124.16,2024-07-21,debit
55572,10256,65.55,2024-10-21,debit
55573,10038,52.52,2024-05-07,credit
55574,10176,414.69,2025-05-14,debit
55575,10027,37.51,2024-12-02,debit
55576,10276,110.98,2024-05-09,debit
55577,10140,41.45,2025-08-20,debit
55578,10299,296.83,2025-02-18,credit
55579,10445,128.63,2026-03-09,credit
55580,10287,86.51,2026-03-04,debit
55581,10091,89.6,2025-09-27,debit
55582,10480,382.4,2025-02-05,debit
55583,10061,161.39,2026-01-23,credit
55584,10458,253.08,2026-02-04,debit
55585,10451,454.68,2026-02-27,debit
55586,10365,464.03,2025-03-10,debit
55587,10347,79.65,2024-12-09,debit
55588,10163,609.2,2024-10-14,debit
55589,10351,5.04,2025-01-12,debit
55590,10143,94.59,2025-06-14,debit
55591,10400,452.29,2025-07-29,debit
55592,10253,64.22,2025-02-04,credit
55593,10269,63.79,2025-03-28,debit
55594,10369,72.09,2025-06-18,debit
55595,10291,189.51,2024-11-03,credit
55596,10500,115.37,2024-05-19,credit
55597,10459,259.46,2025-01-15,debit
55598,10187,450.59,2025-02-11,debit
55599,10405,224.29,2025-12-20,debit
55600,10499,45.75,2026-03-13,credit
55601,10438,539.67,2024-04-19,credit
55602,10459,61.44,2026-03-03,debit
55603,10414,32.48,2024-04-29,debit
55604,10304,18.85,2025-10-17,debit
55605,10291,165.74,2025-08-12,debit
55606,10086,24.15,2025-05-02,debit
55607,10166,29.88,2024-07-09,debit
55608,10415,71.34,2024-06-03,debit
55609,10462,66.16,2024-12-18,debit
55610,10408,185.39,2025-05-09,debit
55611,10114,339.38,2025-12-03,debit
55612,10433,286.55,2024-08-29,debit
55613,10480,60.89,2025-12-18,debit
55614,10356,56.29,2025-07-21,credit
55615,10416,675.06,2024-11-29,debit
55616,10183,1.65,2025-02-24,credit
55617,10207,423.59,2025-04-14,debit
55618,10256,44.56,2025-11-07,credit
55619,10235,588.57,2024-06-06,credit
55620,10442,83.8,2024-07-28,debit
55621,10355,116.09,2024-06-06,debit
55622,10003,245.6,2026-02-18,debit
55623,10208,177.19,2025-01-03,credit
55624,10197,76.53,2025-01-29,debit
55625,10341,161.41,2025-01-06,debit
55626,10125,262.39,2024-05-05,debit
55627,10138,8.65,2024-11-24,credit
55628,10339,2.25,2025-06-03,debit
55629,10025,122.52,2024-08-21,debit
55630,10068,28.28,2025-09-11,debit
55631,10061,218.33,2024-06-10,debit
55632,10029,48.17,2025-02-14,debit
55633,10383,113.43,2025-04-21,debit
55634,10019,44.05,2026-02-10,credit
55635,10171,159.03,2024-07-03,credit
55636,10450,24.67,2024-08-22,credit
55637,10074,4.68,2025-05-08,debit
55638,10061,10.5,2026-03-11,credit
55639,10427,616.95,2025-10-05,debit
55640,10153,30.7,2024-05-03,debit
55641,10276,246.53,2025-10-31,credit
55642,10048,14.07,2025-10-17,credit
55643,10211,22.89,2026-03-04,debit
55644,10343,142.21,2024-08-22,credit
55645,10408,125.05,2024-08-20,credit
55646,10139,605.57,2024-04-04,debit
55647,10110,579.49,2025-09-24,debit
55648,10482,302.47,2025-01-22,credit
55649,10183,184.31,2024-09-19,debit
55650,10028,121.38,2024-07-25,debit
55651,10197,88.07,2024-06-30,credit
55652,10191,587.82,2024-10-05,debit
55653,10315,184.72,2024-05-17,debit
55654,10389,173.06,2025-12-17,debit
55655,10051,52.77,2025-02-11,debit
55656,10149,9.56,2025-01-19,credit
55657,10268,580.77,2024-08-22,debit
55658,10050,75.3,2025-12-31,debit
55659,10388,116.89,2024-07-31,credit
55660,10246,24.35,2024-04-27,credit
55661,10113,362.71,2026-01-02,debit
55662,10170,5.6,2025-01-26,credit
55663,10468,359.14,2026-02-21,debit
55664,10166,30.23,2024-10-22,debit
55665,10409,435.3,2024-08-11,debit
55666,10014,261.7,2026-02-05,debit
55667,10203,35.99,2025-03-06,debit
55668,10288,166.86,2025-04-14,debit
55669,10395,74.98,2025-10-12,debit
55670,10189,39.26,2026-02-22,debit
55671,10402,392.06,2025-02-01,debit
55672,10155,103.34,2026-01-15,debit
55673,10055,101.68,2025-05-09,debit
55674,10182,37.24,2025-11-10,debit
55675,10210,96.6,2025-05-03,debit
55676,10376,410.55,2026-01-01,debit
55677,10471,90.24,2024-08-11,debit
55678,10075,605.67,2025-08-29,debit
55679,10277,584.9,2025-05-15,credit
55680,10428,31.31,2024-07-02,credit
55681,10133,39.04,2025-07-17,credit
55682,10343,397.08,2025-11-10,debit
55683,10425,99.77,2025-09-06,debit
55684,10059,0.88,2025-11-12,debit
55685,10345,64.01,2025-09-05,credit
55686,10489,182.08,2024-03-29,debit
55687,10182,321.15,2026-01-03,debit
55688,10458,28.63,2026-01-30,debit
55689,10406,23.43,2025-03-19,credit
55690,10339,510.45,2024-11-05,debit
55691,10321,278.18,2025-10-18,debit
55692,10064,178.21,2025-07-24,credit
55693,10327,293.23,2024-09-27,debit
55694,10260,112.02,2025-08-28,debit
55695,10193,284.14,2026-03-11,debit
55696,10143,92.98,2026-02-06,debit
55697,10104,55.97,2025-12-05,debit
55698,10460,261.14,2025-06-25,debit
55699,10406,108.83,2025-06-29,debit
55700,10214,796.67,2025-05-15,credit
55701,10242,86.0,2024-04-14,debit
55702,10431,509.51,2025-09-15,debit
55703,10209,540.5,2024-08-03,debit
55704,10093,55.38,2025-08-10,credit
55705,10430,320.12,2025-10-06,debit
55706,10142,113.51,2025-06-01,debit
55707,10434,499.05,2024-08-23,debit
55708,10404,119.61,2024-08-19,debit
55709,10434,272.75,2024-08-05,debit
55710,10112,125.83,2025-07-28,credit
55711,10417,51.7,2026-02-15,debit
55712,10375,44.47,2024-12-14,credit
55713,10059,110.83,2024-12-09,debit
55714,10043,281.7,2024-10-25,credit
55715,10207,185.81,2024-10-29,debit
55716,10268,233.35,2025-11-07,debit
55717,10296,66.35,2024-06-18,debit
